,close
2021-05-01 02:57:00+00:00,58171.2
2021-05-01 02:58:00+00:00,58209.9
2021-05-01 02:59:00+00:00,58208.4
2021-05-01 03:00:00+00:00,58217.4
2021-05-01 03:01:00+00:00,58205.4
2021-05-01 03:02:00+00:00,58158.2
2021-05-01 03:03:00+00:00,58196.4
2021-05-01 03:04:00+00:00,58212.6
2021-05-01 03:05:00+00:00,58201.5
2021-05-01 03:06:00+00:00,58150.3
2021-05-01 03:07:00+00:00,58201.7
2021-05-01 03:08:00+00:00,58163.4
2021-05-01 03:09:00+00:00,58165.1
2021-05-01 03:10:00+00:00,58181.8
2021-05-01 03:11:00+00:00,58193.4
2021-05-01 03:12:00+00:00,58177.4
2021-05-01 03:13:00+00:00,58161.7
2021-05-01 03:14:00+00:00,58168.3
2021-05-01 03:15:00+00:00,58212.7
2021-05-01 03:16:00+00:00,58192.5
2021-05-01 03:17:00+00:00,58191.4
2021-05-01 03:18:00+00:00,58304.1
2021-05-01 03:19:00+00:00,58266.1
2021-05-01 03:20:00+00:00,58285.8
2021-05-01 03:21:00+00:00,58296.9
2021-05-01 03:22:00+00:00,58307.3
2021-05-01 03:23:00+00:00,58296.2
2021-05-01 03:24:00+00:00,58310.4
2021-05-01 03:25:00+00:00,58303.5
2021-05-01 03:26:00+00:00,58290.9
2021-05-01 03:27:00+00:00,58289.9
2021-05-01 03:28:00+00:00,58289.2
2021-05-01 03:29:00+00:00,58301.7
2021-05-01 03:30:00+00:00,58265.4
2021-05-01 03:31:00+00:00,58255.2
2021-05-01 03:32:00+00:00,58299.8
2021-05-01 03:33:00+00:00,58291.7
2021-05-01 03:34:00+00:00,58301.5
2021-05-01 03:35:00+00:00,58300.3
2021-05-01 03:36:00+00:00,58310.3
2021-05-01 03:37:00+00:00,58301.9
2021-05-01 03:38:00+00:00,58301.9
2021-05-01 03:39:00+00:00,58246.3
2021-05-01 03:40:00+00:00,58194.9
2021-05-01 03:41:00+00:00,58202.6
2021-05-01 03:42:00+00:00,58224.7
2021-05-01 03:43:00+00:00,58250.1
2021-05-01 03:44:00+00:00,58241.2
2021-05-01 03:45:00+00:00,58231.5
2021-05-01 03:46:00+00:00,58253.1
2021-05-01 03:47:00+00:00,58268.0
2021-05-01 03:48:00+00:00,58268.0
2021-05-01 03:49:00+00:00,58273.5
2021-05-01 03:50:00+00:00,58275.0
2021-05-01 03:51:00+00:00,58275.0
2021-05-01 03:52:00+00:00,58263.6
2021-05-01 03:53:00+00:00,58249.3
2021-05-01 03:54:00+00:00,58242.8
2021-05-01 03:55:00+00:00,58231.6
2021-05-01 03:56:00+00:00,58275.0
2021-05-01 03:57:00+00:00,58249.7
2021-05-01 03:58:00+00:00,58270.1
2021-05-01 03:59:00+00:00,58275.0
2021-05-01 04:00:00+00:00,58301.0
2021-05-01 04:01:00+00:00,58324.0
2021-05-01 04:02:00+00:00,58237.1
2021-05-01 04:03:00+00:00,58179.1
2021-05-01 04:04:00+00:00,58137.1
2021-05-01 04:05:00+00:00,58154.7
2021-05-01 04:06:00+00:00,58147.7
2021-05-01 04:07:00+00:00,58174.4
2021-05-01 04:08:00+00:00,58216.8
2021-05-01 04:09:00+00:00,58235.7
2021-05-01 04:10:00+00:00,58292.7
2021-05-01 04:11:00+00:00,58314.6
2021-05-01 04:12:00+00:00,58327.1
2021-05-01 04:13:00+00:00,58292.0
2021-05-01 04:14:00+00:00,58288.6
2021-05-01 04:15:00+00:00,58303.5
2021-05-01 04:16:00+00:00,58306.1
2021-05-01 04:17:00+00:00,58222.4
2021-05-01 04:18:00+00:00,58193.4
2021-05-01 04:19:00+00:00,58208.8
2021-05-01 04:20:00+00:00,58204.3
2021-05-01 04:21:00+00:00,58189.9
2021-05-01 04:22:00+00:00,58216.8
2021-05-01 04:23:00+00:00,58214.5
2021-05-01 04:24:00+00:00,58225.3
2021-05-01 04:25:00+00:00,58210.7
2021-05-01 04:26:00+00:00,58214.6
2021-05-01 04:27:00+00:00,58151.8
2021-05-01 04:28:00+00:00,58095.4
2021-05-01 04:29:00+00:00,58135.3
2021-05-01 04:30:00+00:00,58095.3
2021-05-01 04:31:00+00:00,57961.4
2021-05-01 04:32:00+00:00,57990.3
2021-05-01 04:33:00+00:00,58014.9
2021-05-01 04:34:00+00:00,57981.0
2021-05-01 04:35:00+00:00,57891.7
2021-05-01 04:36:00+00:00,57865.1
2021-05-01 04:37:00+00:00,57895.9
2021-05-01 04:38:00+00:00,57935.9
2021-05-01 04:39:00+00:00,57945.5
2021-05-01 04:40:00+00:00,57957.7
2021-05-01 04:41:00+00:00,57990.2
2021-05-01 04:42:00+00:00,57989.2
2021-05-01 04:43:00+00:00,57941.3
2021-05-01 04:44:00+00:00,57978.2
2021-05-01 04:45:00+00:00,57950.7
2021-05-01 04:46:00+00:00,57978.5
2021-05-01 04:47:00+00:00,57962.6
2021-05-01 04:48:00+00:00,57996.7
2021-05-01 04:49:00+00:00,58028.7
2021-05-01 04:50:00+00:00,58082.8
2021-05-01 04:51:00+00:00,58092.1
2021-05-01 04:52:00+00:00,58096.4
2021-05-01 04:53:00+00:00,58046.5
2021-05-01 04:54:00+00:00,58081.7
2021-05-01 04:55:00+00:00,58094.0
2021-05-01 04:56:00+00:00,58174.5
2021-05-01 04:57:00+00:00,58181.8
2021-05-01 04:58:00+00:00,58156.4
2021-05-01 04:59:00+00:00,58161.8
2021-05-01 05:00:00+00:00,58138.2
2021-05-01 05:01:00+00:00,58063.5
2021-05-01 05:02:00+00:00,58077.7
2021-05-01 05:03:00+00:00,58000.0
2021-05-01 05:04:00+00:00,58001.8
2021-05-01 05:05:00+00:00,58006.5
2021-05-01 05:06:00+00:00,58022.9
2021-05-01 05:07:00+00:00,58023.6
2021-05-01 05:08:00+00:00,58048.1
2021-05-01 05:09:00+00:00,58015.2
2021-05-01 05:10:00+00:00,58036.9
2021-05-01 05:11:00+00:00,58056.1
2021-05-01 05:12:00+00:00,58097.1
2021-05-01 05:13:00+00:00,58105.9
2021-05-01 05:14:00+00:00,58132.0
2021-05-01 05:15:00+00:00,58130.3
2021-05-01 05:16:00+00:00,58165.4
2021-05-01 05:17:00+00:00,58178.6
2021-05-01 05:18:00+00:00,58176.0
2021-05-01 05:19:00+00:00,58185.2
2021-05-01 05:20:00+00:00,58394.8
2021-05-01 05:21:00+00:00,58508.6
2021-05-01 05:22:00+00:00,58518.7
2021-05-01 05:23:00+00:00,58464.7
2021-05-01 05:24:00+00:00,58442.7
2021-05-01 05:25:00+00:00,58376.9
2021-05-01 05:26:00+00:00,58342.1
2021-05-01 05:27:00+00:00,58303.1
2021-05-01 05:28:00+00:00,58312.8
2021-05-01 05:29:00+00:00,58315.8
2021-05-01 05:30:00+00:00,58354.9
2021-05-01 05:31:00+00:00,58349.6
2021-05-01 05:32:00+00:00,58394.9
2021-05-01 05:33:00+00:00,58391.1
2021-05-01 05:34:00+00:00,58368.1
2021-05-01 05:35:00+00:00,58358.1
2021-05-01 05:36:00+00:00,58363.7
2021-05-01 05:37:00+00:00,58353.1
2021-05-01 05:38:00+00:00,58358.3
2021-05-01 05:39:00+00:00,58354.4
2021-05-01 05:40:00+00:00,58356.5
2021-05-01 05:41:00+00:00,58351.4
2021-05-01 05:42:00+00:00,58404.7
2021-05-01 05:43:00+00:00,58402.9
2021-05-01 05:44:00+00:00,58367.3
2021-05-01 05:45:00+00:00,58347.1
2021-05-01 05:46:00+00:00,58327.9
2021-05-01 05:47:00+00:00,58301.1
2021-05-01 05:48:00+00:00,58266.4
2021-05-01 05:49:00+00:00,58297.7
2021-05-01 05:50:00+00:00,58273.7
2021-05-01 05:51:00+00:00,58205.0
2021-05-01 05:52:00+00:00,58187.3
2021-05-01 05:53:00+00:00,58186.2
2021-05-01 05:54:00+00:00,58160.4
2021-05-01 05:55:00+00:00,58160.1
2021-05-01 05:56:00+00:00,58192.5
2021-05-01 05:57:00+00:00,58227.7
2021-05-01 05:58:00+00:00,58221.7
2021-05-01 05:59:00+00:00,58235.8
2021-05-01 06:00:00+00:00,58145.1
2021-05-01 06:01:00+00:00,58111.5
2021-05-01 06:02:00+00:00,58118.7
2021-05-01 06:03:00+00:00,58101.0
2021-05-01 06:04:00+00:00,58066.2
2021-05-01 06:05:00+00:00,58095.6
2021-05-01 06:06:00+00:00,58095.5
2021-05-01 06:07:00+00:00,58095.5
2021-05-01 06:08:00+00:00,58124.7
2021-05-01 06:09:00+00:00,58117.4
2021-05-01 06:10:00+00:00,58107.8
2021-05-01 06:11:00+00:00,58065.7
2021-05-01 06:12:00+00:00,58114.3
2021-05-01 06:13:00+00:00,58096.4
2021-05-01 06:14:00+00:00,58088.2
2021-05-01 06:15:00+00:00,58090.8
2021-05-01 06:16:00+00:00,58109.0
2021-05-01 06:17:00+00:00,58087.1
2021-05-01 06:18:00+00:00,58111.4
2021-05-01 06:19:00+00:00,58158.1
2021-05-01 06:20:00+00:00,58167.3
2021-05-01 06:21:00+00:00,58163.4
2021-05-01 06:22:00+00:00,58163.5
2021-05-01 06:23:00+00:00,58196.9
2021-05-01 06:24:00+00:00,58195.3
2021-05-01 06:25:00+00:00,58221.8
2021-05-01 06:26:00+00:00,58266.9
2021-05-01 06:27:00+00:00,58289.7
2021-05-01 06:28:00+00:00,58304.3
2021-05-01 06:29:00+00:00,58284.3
2021-05-01 06:30:00+00:00,58250.9
2021-05-01 06:31:00+00:00,58223.3
2021-05-01 06:32:00+00:00,58192.5
2021-05-01 06:33:00+00:00,58223.4
2021-05-01 06:34:00+00:00,58245.0
2021-05-01 06:35:00+00:00,58250.0
2021-05-01 06:36:00+00:00,58187.3
2021-05-01 06:37:00+00:00,58168.0
2021-05-01 06:38:00+00:00,58178.4
2021-05-01 06:39:00+00:00,58214.9
2021-05-01 06:40:00+00:00,58188.4
2021-05-01 06:41:00+00:00,58167.7
2021-05-01 06:42:00+00:00,58112.0
2021-05-01 06:43:00+00:00,58089.8
2021-05-01 06:44:00+00:00,58065.4
2021-05-01 06:45:00+00:00,58000.0
2021-05-01 06:46:00+00:00,57993.8
2021-05-01 06:47:00+00:00,58035.1
2021-05-01 06:48:00+00:00,58014.9
2021-05-01 06:49:00+00:00,58035.3
2021-05-01 06:50:00+00:00,58091.0
2021-05-01 06:51:00+00:00,58116.0
2021-05-01 06:52:00+00:00,58109.2
2021-05-01 06:53:00+00:00,58087.5
2021-05-01 06:54:00+00:00,58101.7
2021-05-01 06:55:00+00:00,58124.5
2021-05-01 06:56:00+00:00,58126.9
2021-05-01 06:57:00+00:00,58049.5
2021-05-01 06:58:00+00:00,58036.3
2021-05-01 06:59:00+00:00,57990.9
2021-05-01 07:00:00+00:00,58028.6
2021-05-01 07:01:00+00:00,58064.3
2021-05-01 07:02:00+00:00,58031.3
2021-05-01 07:03:00+00:00,58050.2
2021-05-01 07:04:00+00:00,58050.2
2021-05-01 07:05:00+00:00,57968.8
2021-05-01 07:06:00+00:00,57921.0
2021-05-01 07:07:00+00:00,57963.0
2021-05-01 07:08:00+00:00,57929.0
2021-05-01 07:09:00+00:00,57874.6
2021-05-01 07:10:00+00:00,57913.7
2021-05-01 07:11:00+00:00,57922.7
2021-05-01 07:12:00+00:00,57910.4
2021-05-01 07:13:00+00:00,57829.9
2021-05-01 07:14:00+00:00,57817.9
2021-05-01 07:15:00+00:00,57905.0
2021-05-01 07:16:00+00:00,57903.5
2021-05-01 07:17:00+00:00,57972.8
2021-05-01 07:18:00+00:00,57985.1
2021-05-01 07:19:00+00:00,57971.3
2021-05-01 07:20:00+00:00,58009.6
2021-05-01 07:21:00+00:00,58029.1
2021-05-01 07:22:00+00:00,58028.0
2021-05-01 07:23:00+00:00,58030.7
2021-05-01 07:24:00+00:00,58043.9
2021-05-01 07:25:00+00:00,58078.9
2021-05-01 07:26:00+00:00,58061.6
2021-05-01 07:27:00+00:00,58010.0
2021-05-01 07:28:00+00:00,58001.1
2021-05-01 07:29:00+00:00,57980.5
2021-05-01 07:30:00+00:00,58057.4
2021-05-01 07:31:00+00:00,58107.8
2021-05-01 07:32:00+00:00,58087.1
2021-05-01 07:33:00+00:00,58053.1
2021-05-01 07:34:00+00:00,58022.6
2021-05-01 07:35:00+00:00,58033.0
2021-05-01 07:36:00+00:00,57983.5
2021-05-01 07:37:00+00:00,57977.4
2021-05-01 07:38:00+00:00,57967.4
2021-05-01 07:39:00+00:00,57905.7
2021-05-01 07:40:00+00:00,57939.3
2021-05-01 07:41:00+00:00,57931.8
2021-05-01 07:42:00+00:00,57984.8
2021-05-01 07:43:00+00:00,57987.1
2021-05-01 07:44:00+00:00,57932.6
2021-05-01 07:45:00+00:00,57933.9
2021-05-01 07:46:00+00:00,57966.1
2021-05-01 07:47:00+00:00,57995.7
2021-05-01 07:48:00+00:00,57953.8
2021-05-01 07:49:00+00:00,57941.0
2021-05-01 07:50:00+00:00,57955.2
2021-05-01 07:51:00+00:00,57947.1
2021-05-01 07:52:00+00:00,57865.2
2021-05-01 07:53:00+00:00,57856.4
2021-05-01 07:54:00+00:00,57876.8
2021-05-01 07:55:00+00:00,57884.4
2021-05-01 07:56:00+00:00,57842.1
2021-05-01 07:57:00+00:00,57837.2
2021-05-01 07:58:00+00:00,57824.9
2021-05-01 07:59:00+00:00,57818.7
2021-05-01 08:00:00+00:00,57850.0
2021-05-01 08:01:00+00:00,57873.0
2021-05-01 08:02:00+00:00,57855.5
2021-05-01 08:03:00+00:00,57903.2
2021-05-01 08:04:00+00:00,57855.9
2021-05-01 08:05:00+00:00,57877.7
2021-05-01 08:06:00+00:00,57934.0
2021-05-01 08:07:00+00:00,57978.2
2021-05-01 08:08:00+00:00,58032.1
2021-05-01 08:09:00+00:00,58017.9
2021-05-01 08:10:00+00:00,57995.3
2021-05-01 08:11:00+00:00,58005.8
2021-05-01 08:12:00+00:00,57997.0
2021-05-01 08:13:00+00:00,57990.6
2021-05-01 08:14:00+00:00,57937.4
2021-05-01 08:15:00+00:00,57904.8
2021-05-01 08:16:00+00:00,57867.0
2021-05-01 08:17:00+00:00,57942.6
2021-05-01 08:18:00+00:00,57902.1
2021-05-01 08:19:00+00:00,57904.5
2021-05-01 08:20:00+00:00,57873.4
2021-05-01 08:21:00+00:00,57865.2
2021-05-01 08:22:00+00:00,57854.7
2021-05-01 08:23:00+00:00,57912.1
2021-05-01 08:24:00+00:00,57871.7
2021-05-01 08:25:00+00:00,57914.6
2021-05-01 08:26:00+00:00,57918.2
2021-05-01 08:27:00+00:00,57937.4
2021-05-01 08:28:00+00:00,57937.8
2021-05-01 08:29:00+00:00,57917.5
2021-05-01 08:30:00+00:00,57901.0
2021-05-01 08:31:00+00:00,57844.0
2021-05-01 08:32:00+00:00,57846.5
2021-05-01 08:33:00+00:00,57880.3
2021-05-01 08:34:00+00:00,57827.8
2021-05-01 08:35:00+00:00,57775.9
2021-05-01 08:36:00+00:00,57724.6
2021-05-01 08:37:00+00:00,57705.0
2021-05-01 08:38:00+00:00,57700.0
2021-05-01 08:39:00+00:00,57665.4
2021-05-01 08:40:00+00:00,57667.0
2021-05-01 08:41:00+00:00,57705.6
2021-05-01 08:42:00+00:00,57660.5
2021-05-01 08:43:00+00:00,57674.8
2021-05-01 08:44:00+00:00,57670.3
2021-05-01 08:45:00+00:00,57703.9
2021-05-01 08:46:00+00:00,57737.9
2021-05-01 08:47:00+00:00,57658.6
2021-05-01 08:48:00+00:00,57600.6
2021-05-01 08:49:00+00:00,57610.9
2021-05-01 08:50:00+00:00,57672.9
2021-05-01 08:51:00+00:00,57706.4
2021-05-01 08:52:00+00:00,57673.0
2021-05-01 08:53:00+00:00,57631.3
2021-05-01 08:54:00+00:00,57653.9
2021-05-01 08:55:00+00:00,57656.2
2021-05-01 08:56:00+00:00,57700.0
2021-05-01 08:57:00+00:00,57637.5
2021-05-01 08:58:00+00:00,57626.7
2021-05-01 08:59:00+00:00,57572.9
2021-05-01 09:00:00+00:00,57487.2
2021-05-01 09:01:00+00:00,57535.3
2021-05-01 09:02:00+00:00,57526.5
2021-05-01 09:03:00+00:00,57469.1
2021-05-01 09:04:00+00:00,57389.1
2021-05-01 09:05:00+00:00,57463.2
2021-05-01 09:06:00+00:00,57328.7
2021-05-01 09:07:00+00:00,57391.7
2021-05-01 09:08:00+00:00,57507.2
2021-05-01 09:09:00+00:00,57473.8
2021-05-01 09:10:00+00:00,57509.9
2021-05-01 09:11:00+00:00,57462.1
2021-05-01 09:12:00+00:00,57484.0
2021-05-01 09:13:00+00:00,57464.7
2021-05-01 09:14:00+00:00,57453.3
2021-05-01 09:15:00+00:00,57390.3
2021-05-01 09:16:00+00:00,57422.5
2021-05-01 09:17:00+00:00,57375.9
2021-05-01 09:18:00+00:00,57394.5
2021-05-01 09:19:00+00:00,57388.4
2021-05-01 09:20:00+00:00,57519.0
2021-05-01 09:21:00+00:00,57568.9
2021-05-01 09:22:00+00:00,57557.2
2021-05-01 09:23:00+00:00,57586.9
2021-05-01 09:24:00+00:00,57678.6
2021-05-01 09:25:00+00:00,57722.0
2021-05-01 09:26:00+00:00,57675.8
2021-05-01 09:27:00+00:00,57663.6
2021-05-01 09:28:00+00:00,57687.2
2021-05-01 09:29:00+00:00,57651.8
2021-05-01 09:30:00+00:00,57719.6
2021-05-01 09:31:00+00:00,57757.0
2021-05-01 09:32:00+00:00,57809.6
2021-05-01 09:33:00+00:00,57874.2
2021-05-01 09:34:00+00:00,57967.2
2021-05-01 09:35:00+00:00,57933.1
2021-05-01 09:36:00+00:00,57874.2
2021-05-01 09:37:00+00:00,57896.8
2021-05-01 09:38:00+00:00,57889.6
2021-05-01 09:39:00+00:00,57845.1
2021-05-01 09:40:00+00:00,57843.3
2021-05-01 09:41:00+00:00,57831.7
2021-05-01 09:42:00+00:00,57816.5
2021-05-01 09:43:00+00:00,57810.5
2021-05-01 09:44:00+00:00,57840.2
2021-05-01 09:45:00+00:00,57775.0
2021-05-01 09:46:00+00:00,57771.9
2021-05-01 09:47:00+00:00,57754.9
2021-05-01 09:48:00+00:00,57753.9
2021-05-01 09:49:00+00:00,57721.7
2021-05-01 09:50:00+00:00,57615.8
2021-05-01 09:51:00+00:00,57620.4
2021-05-01 09:52:00+00:00,57555.2
2021-05-01 09:53:00+00:00,57509.5
2021-05-01 09:54:00+00:00,57483.6
2021-05-01 09:55:00+00:00,57570.5
2021-05-01 09:56:00+00:00,57588.4
2021-05-01 09:57:00+00:00,57638.7
2021-05-01 09:58:00+00:00,57607.8
2021-05-01 09:59:00+00:00,57612.7
2021-05-01 10:00:00+00:00,57524.8
2021-05-01 10:01:00+00:00,57502.4
2021-05-01 10:02:00+00:00,57532.4
2021-05-01 10:03:00+00:00,57595.9
2021-05-01 10:04:00+00:00,57536.4
2021-05-01 10:05:00+00:00,57539.0
2021-05-01 10:06:00+00:00,57543.8
2021-05-01 10:07:00+00:00,57501.7
2021-05-01 10:08:00+00:00,57500.6
2021-05-01 10:09:00+00:00,57540.3
2021-05-01 10:10:00+00:00,57565.9
2021-05-01 10:11:00+00:00,57505.6
2021-05-01 10:12:00+00:00,57508.4
2021-05-01 10:13:00+00:00,57572.6
2021-05-01 10:14:00+00:00,57508.4
2021-05-01 10:15:00+00:00,57492.0
2021-05-01 10:16:00+00:00,57489.1
2021-05-01 10:17:00+00:00,57516.5
2021-05-01 10:18:00+00:00,57549.3
2021-05-01 10:19:00+00:00,57550.0
2021-05-01 10:20:00+00:00,57528.0
2021-05-01 10:21:00+00:00,57565.7
2021-05-01 10:22:00+00:00,57578.8
2021-05-01 10:23:00+00:00,57563.6
2021-05-01 10:24:00+00:00,57506.1
2021-05-01 10:25:00+00:00,57538.8
2021-05-01 10:26:00+00:00,57593.0
2021-05-01 10:27:00+00:00,57594.0
2021-05-01 10:28:00+00:00,57603.8
2021-05-01 10:29:00+00:00,57615.6
2021-05-01 10:30:00+00:00,57679.6
2021-05-01 10:31:00+00:00,57701.8
2021-05-01 10:32:00+00:00,57722.0
2021-05-01 10:33:00+00:00,57728.9
2021-05-01 10:34:00+00:00,57772.6
2021-05-01 10:35:00+00:00,57733.8
